Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-04-27,Kerala,10.8505,76.2711,458,4,338,1,0,0
2020-04-27,Ladakh,34.2996,78.2932,20,0,14,0,0,0
2020-04-27,Madhya Pradesh,22.9734,78.6569,2096,103,302,0,4,92
2020-04-27,Maharashtra,19.7515,75.7139,8068,342,1076,440,19,0
2020-04-27,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-27,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-27,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-27,Odisha,20.9517,85.0985,103,1,35,9,0,2
2020-04-27,Puducherry,11.9416,79.8083,7,0,3,0,0,0
2020-04-27,Punjab,31.1471,75.3412,313,18,71,15,1,4
2020-04-27,Rajasthan,27.0238,74.2179,2185,33,518,102,0,25
2020-04-27,Tamil Nadu,11.1271,78.6569,1885,24,1020,64,1,60
2020-04-27,Telengana,18.1124,79.0193,1002,26,280,11,0,0
2020-04-27,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-04-27,Uttar Pradesh,26.8467,80.9462,1868,29,289,25,0,0
2020-04-27,Uttarakhand,30.0668,79.0193,50,0,28,2,0,2
2020-04-27,West Bengal,22.9868,87.855,649,20,105,38,2,0
2020-04-28,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,0,0,0
2020-04-28,Andhra Pradesh,15.9129,79.74,1183,31,235,86,0,4
2020-04-28,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-28,Assam,26.2006,92.9376,36,1,27,0,0,0
2020-04-28,Bihar,25.0961,85.3131,345,2,57,71,0,1
2020-04-28,Chandigarh,30.7333,76.7794,40,0,17,10,0,0
2020-04-28,Chhattisgarh,21.2787,81.8661,37,0,32,0,0,0
2020-04-28,Delhi,28.7041,77.1025,3108,54,877,190,0,0
2020-04-28,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-28,Gujarat,22.2587,71.1924,3548,162,394,247,11,81
2020-04-28,Haryana,29.0588,76.0856,296,3,183,7,0,7
2020-04-28,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,0
2020-04-28,Jammu and Kashmir,33.7782,76.5762,546,7,164,23,1,27
2020-04-28,Jharkhand,23.6102,85.2799,82,3,13,0,0,0
2020-04-28,Karnataka,15.3173,75.7139,512,20,193,9,1,11
2020-04-28,Kerala,10.8505,76.2711,481,4,355,23,0,17
2020-04-28,Ladakh,34.2996,78.2932,20,0,14,0,0,0
2020-04-28,Madhya Pradesh,22.9734,78.6569,2168,110,302,72,7,0
2020-04-28,Maharashtra,19.7515,75.7139,8590,369,1282,522,27,206
2020-04-28,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-28,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-28,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-28,Odisha,20.9517,85.0985,118,1,37,15,0,2
2020-04-28,Puducherry,11.9416,79.8083,8,0,3,1,0,0
2020-04-28,Punjab,31.1471,75.3412,313,18,71,0,0,0
2020-04-28,Rajasthan,27.0238,74.2179,2262,46,669,77,13,151
2020-04-28,Tamil Nadu,11.1271,78.6569,1937,24,1101,52,0,81
2020-04-28,Telengana,18.1124,79.0193,1004,26,321,2,0,41
2020-04-28,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-04-28,Uttar Pradesh,26.8467,80.9462,1955,31,335,87,2,46
2020-04-28,Uttarakhand,30.0668,79.0193,51,0,33,1,0,5
2020-04-28,West Bengal,22.9868,87.855,697,20,109,48,0,4
2020-04-29,Andaman and Nicobar Islands,11.7401,92.6586,33,0,15,0,0,4
2020-04-29,Andhra Pradesh,15.9129,79.74,1259,31,258,76,0,23
2020-04-29,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-29,Assam,26.2006,92.9376,38,1,27,2,0,0
2020-04-29,Bihar,25.0961,85.3131,366,2,64,21,0,7
2020-04-29,Chandigarh,30.7333,76.7794,56,0,17,16,0,0
2020-04-29,Chhattisgarh,21.2787,81.8661,38,0,34,1,0,2
2020-04-29,Delhi,28.7041,77.1025,3314,54,1078,206,0,201
2020-04-29,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-29,Gujarat,22.2587,71.1924,3744,181,434,196,19,40
2020-04-29,Haryana,29.0588,76.0856,310,3,209,14,0,26
2020-04-29,Himachal Pradesh,31.1048,77.1734,40,1,25,0,0,3
2020-04-29,Jammu and Kashmir,33.7782,76.5762,565,8,176,19,1,12
2020-04-29,Jharkhand,23.6102,85.2799,103,3,17,21,0,4
2020-04-29,Karnataka,15.3173,75.7139,523,20,207,11,0,14
2020-04-29,Kerala,10.8505,76.2711,485,4,359,4,0,4
2020-04-29,Ladakh,34.2996,78.2932,22,0,16,2,0,2
2020-04-29,Madhya Pradesh,22.9734,78.6569,2387,120,377,219,10,75
2020-04-29,Maharashtra,19.7515,75.7139,9318,400,1388,728,31,106
2020-04-29,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-29,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-29,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-29,Odisha,20.9517,85.0985,118,1,38,0,0,1
2020-04-29,Puducherry,11.9416,79.8083,8,0,3,0,0,0
2020-04-29,Punjab,31.1471,75.3412,322,19,71,9,1,0
2020-04-29,Rajasthan,27.0238,74.2179,2364,51,768,102,5,99
2020-04-29,Tamil Nadu,11.1271,78.6569,2058,25,1168,121,1,67
2020-04-29,Telengana,18.1124,79.0193,1004,26,321,0,0,0
2020-04-29,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-04-29,Uttar Pradesh,26.8467,80.9462,2053,34,462,98,3,127
2020-04-29,Uttarakhand,30.0668,79.0193,54,0,33,3,0,0
2020-04-29,West Bengal,22.9868,87.855,725,22,119,28,2,10
2020-04-30,Andaman and Nicobar Islands,11.7401,92.6586,33,0,15,0,0,0
2020-04-30,Andhra Pradesh,15.9129,79.74,1332,31,287,73,0,29
2020-04-30,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-04-30,Assam,26.2006,92.9376,38,1,29,0,0,2
2020-04-30,Bihar,25.0961,85.3131,392,2,65,26,0,1
2020-04-30,Chandigarh,30.7333,76.7794,56,0,17,0,0,0
2020-04-30,Chhattisgarh,21.2787,81.8661,38,0,34,0,0,0
2020-04-30,Delhi,28.7041,77.1025,3439,56,1092,125,2,14
2020-04-30,Goa,15.2993,74.124,7,0,7,0,0,0
2020-04-30,Gujarat,22.2587,71.1924,4082,197,527,338,16,93
2020-04-30,Haryana,29.0588,76.0856,310,3,209,0,0,0
2020-04-30,Himachal Pradesh,31.1048,77.1734,40,1,25,0,0,0
2020-04-30,Jammu and Kashmir,33.7782,76.5762,581,8,192,16,0,16
2020-04-30,Jharkhand,23.6102,85.2799,107,3,19,4,0,2
2020-04-30,Karnataka,15.3173,75.7139,535,21,216,12,1,9
2020-04-30,Kerala,10.8505,76.2711,495,4,369,10,0,10
2020-04-30,Ladakh,34.2996,78.2932,22,0,16,0,0,0
2020-04-30,Madhya Pradesh,22.9734,78.6569,2561,129,461,174,9,84
2020-04-30,Maharashtra,19.7515,75.7139,9915,432,1593,597,32,205
2020-04-30,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-04-30,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-04-30,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-30,Odisha,20.9517,85.0985,125,1,39,7,0,1
2020-04-30,Puducherry,11.9416,79.8083,8,0,3,0,0,0
2020-04-30,Punjab,31.1471,75.3412,357,19,90,35,0,19
2020-04-30,Rajasthan,27.0238,74.2179,2438,51,768,74,0,0
2020-04-30,Tamil Nadu,11.1271,78.6569,2162,27,1210,104,2,42
2020-04-30,Telengana,18.1124,79.0193,1012,26,367,8,0,46
2020-04-30,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-04-30,Uttar Pradesh,26.8467,80.9462,2134,39,510,81,5,48
2020-04-30,Uttarakhand,30.0668,79.0193,55,0,36,1,0,3
2020-04-30,West Bengal,22.9868,87.855,758,22,124,33,0,5
2020-05-01,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,1
2020-05-01,Andhra Pradesh,15.9129,79.74,1403,31,321,71,0,34
2020-05-01,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-01,Assam,26.2006,92.9376,42,1,29,4,0,0
2020-05-01,Bihar,25.0961,85.3131,418,2,82,26,0,17
2020-05-01,Chandigarh,30.7333,76.7794,56,0,17,0,0,0
2020-05-01,Chhattisgarh,21.2787,81.8661,40,0,36,2,0,2
2020-05-01,Delhi,28.7041,77.1025,3515,59,1094,76,3,2
2020-05-01,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-01,Gujarat,22.2587,71.1924,4395,214,613,313,17,86
2020-05-01,Haryana,29.0588,76.0856,313,3,209,3,0,0
2020-05-01,Himachal Pradesh,31.1048,77.1734,40,1,28,0,0,3
2020-05-01,Jammu and Kashmir,33.7782,76.5762,614,8,216,33,0,24
2020-05-01,Jharkhand,23.6102,85.2799,109,3,20,2,0,1
2020-05-01,Karnataka,15.3173,75.7139,565,21,229,30,0,13
2020-05-01,Kerala,10.8505,76.2711,497,4,383,2,0,14
2020-05-01,Ladakh,34.2996,78.2932,22,0,16,0,0,0
2020-05-01,Madhya Pradesh,22.9734,78.6569,2660,137,482,99,8,21
2020-05-01,Maharashtra,19.7515,75.7139,10498,459,1773,583,27,180
2020-05-01,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-01,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-05-01,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-01,Odisha,20.9517,85.0985,142,1,39,17,0,0
2020-05-01,Puducherry,11.9416,79.8083,8,0,5,0,0,2
2020-05-01,Punjab,31.1471,75.3412,357,19,90,0,0,0
2020-05-01,Rajasthan,27.0238,74.2179,2584,58,836,146,7,68
2020-05-01,Tamil Nadu,11.1271,78.6569,2323,27,1258,161,0,48
2020-05-01,Telengana,18.1124,79.0193,1038,26,397,26,0,30
2020-05-01,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-05-01,Uttar Pradesh,26.8467,80.9462,2203,39,513,69,0,3
2020-05-01,Uttarakhand,30.0668,79.0193,57,0,36,2,0,0
2020-05-01,West Bengal,22.9868,87.855,795,33,139,37,11,15
2020-05-02,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,0
2020-05-02,Andhra Pradesh,15.9129,79.74,1463,33,403,60,2,82
2020-05-02,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-02,Assam,26.2006,92.9376,43,1,32,1,0,3
2020-05-02,Bihar,25.0961,85.3131,471,3,98,53,1,16
2020-05-02,Chandigarh,30.7333,76.7794,88,0,17,32,0,0
2020-05-02,Chhattisgarh,21.2787,81.8661,43,0,36,3,0,0
2020-05-02,Delhi,28.7041,77.1025,3738,61,1167,223,2,73
2020-05-02,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-02,Gujarat,22.2587,71.1924,4721,236,735,326,22,122
2020-05-02,Haryana,29.0588,76.0856,360,4,227,47,1,18
2020-05-02,Himachal Pradesh,31.1048,77.1734,40,1,30,0,0,2
2020-05-02,Jammu and Kashmir,33.7782,76.5762,639,8,247,25,0,31
2020-05-02,Jharkhand,23.6102,85.2799,111,3,20,2,0,0
2020-05-02,Karnataka,15.3173,75.7139,589,22,251,24,1,22
2020-05-02,Kerala,10.8505,76.2711,497,4,392,0,0,9
2020-05-02,Ladakh,34.2996,78.2932,22,0,17,0,0,1
2020-05-02,Madhya Pradesh,22.9734,78.6569,2719,145,524,59,8,42
2020-05-02,Maharashtra,19.7515,75.7139,11506,485,1879,1008,26,106
2020-05-02,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-02,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-05-02,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-02,Odisha,20.9517,85.0985,149,1,55,7,0,16
2020-05-02,Puducherry,11.9416,79.8083,8,0,5,0,0,0
2020-05-02,Punjab,31.1471,75.3412,480,19,90,123,0,0
2020-05-02,Rajasthan,27.0238,74.2179,2666,62,1116,82,4,280
2020-05-02,Tamil Nadu,11.1271,78.6569,2526,28,1312,203,1,54
2020-05-02,Telengana,18.1124,79.0193,1039,26,441,1,0,44
2020-05-02,Tripura,23.9408,91.9882,2,0,2,0,0,0
2020-05-02,Uttar Pradesh,26.8467,80.9462,2328,42,654,125,3,141
2020-05-02,Uttarakhand,30.0668,79.0193,58,0,36,1,0,0
2020-05-02,West Bengal,22.9868,87.855,795,33,139,0,0,0
2020-05-03,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,0
2020-05-03,Andhra Pradesh,15.9129,79.74,1525,33,441,62,0,38
2020-05-03,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-03,Assam,26.2006,92.9376,43,1,32,0,0,0
2020-05-03,Bihar,25.0961,85.3131,481,4,107,10,1,9
2020-05-03,Chandigarh,30.7333,76.7794,88,0,17,0,0,0
2020-05-03,Chhattisgarh,21.2787,81.8661,43,0,36,0,0,0
2020-05-03,Delhi,28.7041,77.1025,4122,64,1256,384,3,89
2020-05-03,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-03,Gujarat,22.2587,71.1924,5054,262,896,333,26,161
2020-05-03,Haryana,29.0588,76.0856,360,4,227,0,0,0
2020-05-03,Himachal Pradesh,31.1048,77.1734,40,1,33,0,0,3
2020-05-03,Jammu and Kashmir,33.7782,76.5762,666,8,254,27,0,7
2020-05-03,Jharkhand,23.6102,85.2799,115,3,22,4,0,2
2020-05-03,Karnataka,15.3173,75.7139,601,25,271,12,3,20
2020-05-03,Kerala,10.8505,76.2711,499,4,400,2,0,8
2020-05-03,Ladakh,34.2996,78.2932,22,0,17,0,0,0
2020-05-03,Madhya Pradesh,22.9734,78.6569,2846,151,624,127,6,100
2020-05-03,Maharashtra,19.7515,75.7139,12296,521,2000,790,36,121
2020-05-03,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-03,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-05-03,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-03,Odisha,20.9517,85.0985,157,1,56,8,0,1
2020-05-03,Puducherry,11.9416,79.8083,8,0,5,0,0,0
2020-05-03,Punjab,31.1471,75.3412,772,20,112,292,1,22
2020-05-03,Rajasthan,27.0238,74.2179,2770,65,1121,104,3,5
2020-05-03,Tamil Nadu,11.1271,78.6569,2757,29,1341,231,1,29
2020-05-03,Telengana,18.1124,79.0193,1063,28,458,24,2,17
2020-05-03,Tripura,23.9408,91.9882,4,0,2,2,0,0
2020-05-03,Uttar Pradesh,26.8467,80.9462,2487,43,689,159,1,35
2020-05-03,Uttarakhand,30.0668,79.0193,59,0,39,1,0,3
2020-05-03,West Bengal,22.9868,87.855,922,33,151,127,0,12
2020-05-04,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,16
2020-05-04,Andhra Pradesh,15.9129,79.74,1583,33,488,58,0,47
2020-05-04,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-04,Assam,26.2006,92.9376,43,1,32,0,0,0
2020-05-04,Bihar,25.0961,85.3131,503,4,125,22,0,18
2020-05-04,Chandigarh,30.7333,76.7794,94,0,19,6,0,2
2020-05-04,Chhattisgarh,21.2787,81.8661,57,0,36,14,0,0
2020-05-04,Delhi,28.7041,77.1025,4549,64,1362,427,0,106
2020-05-04,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-04,Gujarat,22.2587,71.1924,5428,290,1042,374,28,146
2020-05-04,Haryana,29.0588,76.0856,442,5,245,82,1,18
2020-05-04,Himachal Pradesh,31.1048,77.1734,40,1,34,0,0,1
2020-05-04,Jammu and Kashmir,33.7782,76.5762,701,8,287,35,0,33
2020-05-04,Jharkhand,23.6102,85.2799,115,3,22,0,0,0
2020-05-04,Karnataka,15.3173,75.7139,614,25,293,13,0,22
2020-05-04,Kerala,10.8505,76.2711,500,4,401,1,0,1
2020-05-04,Ladakh,34.2996,78.2932,41,0,17,19,0,0
2020-05-04,Madhya Pradesh,22.9734,78.6569,2846,156,798,0,5,174
2020-05-04,Maharashtra,19.7515,75.7139,12974,548,2115,678,27,115
2020-05-04,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-04,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-05-04,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-04,Odisha,20.9517,85.0985,162,1,56,5,0,0
2020-05-04,Puducherry,11.9416,79.8083,8,0,5,0,0,0
2020-05-04,Punjab,31.1471,75.3412,1102,21,117,330,1,5
2020-05-04,Rajasthan,27.0238,74.2179,2886,71,1356,116,6,235
2020-05-04,Tamil Nadu,11.1271,78.6569,3023,30,1379,266,1,38
2020-05-04,Telengana,18.1124,79.0193,1082,29,490,19,1,32
2020-05-04,Tripura,23.9408,91.9882,16,0,2,12,0,0
2020-05-04,Uttar Pradesh,26.8467,80.9462,2645,43,754,158,0,65
2020-05-04,Uttarakhand,30.0668,79.0193,60,0,39,1,0,0
2020-05-04,West Bengal,22.9868,87.855,963,35,151,41,2,0
2020-05-05,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
2020-05-05,Andhra Pradesh,15.9129,79.74,1650,36,524,67,3,36
2020-05-05,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-05,Assam,26.2006,92.9376,43,1,32,0,0,0
2020-05-05,Bihar,25.0961,85.3131,528,4,130,25,0,5
2020-05-05,Chandigarh,30.7333,76.7794,102,1,21,8,1,2
2020-05-05,Chhattisgarh,21.2787,81.8661,58,0,36,1,0,0
2020-05-05,Delhi,28.7041,77.1025,4898,64,1431,349,0,69
2020-05-05,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-05,Gujarat,22.2587,71.1924,5804,319,1195,376,29,153
2020-05-05,Haryana,29.0588,76.0856,517,6,254,75,1,9
2020-05-05,Himachal Pradesh,31.1048,77.1734,41,1,34,1,0,0
2020-05-05,Jammu and Kashmir,33.7782,76.5762,726,8,303,25,0,16
2020-05-05,Jharkhand,23.6102,85.2799,115,3,27,0,0,5
2020-05-05,Karnataka,15.3173,75.7139,651,27,321,37,2,28
2020-05-05,Kerala,10.8505,76.2711,500,4,462,0,0,61
2020-05-05,Ladakh,34.2996,78.2932,41,0,17,0,0,0
2020-05-05,Madhya Pradesh,22.9734,78.6569,2942,165,798,96,9,0
2020-05-05,Maharashtra,19.7515,75.7139,14541,583,2465,1567,35,350
2020-05-05,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-05,Meghalaya,25.467,91.3662,12,1,0,0,0,0
2020-05-05,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-05,Odisha,20.9517,85.0985,169,1,60,7,0,4
2020-05-05,Puducherry,11.9416,79.8083,8,0,5,0,0,0
2020-05-05,Punjab,31.1471,75.3412,1233,23,121,131,2,4
2020-05-05,Rajasthan,27.0238,74.2179,3061,77,1394,175,6,38
2020-05-05,Tamil Nadu,11.1271,78.6569,3550,31,1409,527,1,30
2020-05-05,Telengana,18.1124,79.0193,1085,29,585,3,0,95
2020-05-05,Tripura,23.9408,91.9882,29,0,2,13,0,0
2020-05-05,Uttar Pradesh,26.8467,80.9462,2766,50,802,121,7,48
2020-05-05,Uttarakhand,30.0668,79.0193,60,1,39,0,1,0
2020-05-05,West Bengal,22.9868,87.855,1259,133,218,296,98,67
2020-05-06,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
2020-05-06,Andhra Pradesh,15.9129,79.74,1717,36,589,67,0,65
2020-05-06,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-06,Assam,26.2006,92.9376,43,1,32,0,0,0
2020-05-06,Bihar,25.0961,85.3131,536,4,142,8,0,12
2020-05-06,Chandigarh,30.7333,76.7794,111,1,21,9,0,0
2020-05-06,Chhattisgarh,21.2787,81.8661,59,0,36,1,0,0
2020-05-06,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0
2020-05-06,Delhi,28.7041,77.1025,5104,64,1468,206,0,37
2020-05-06,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-06,Gujarat,22.2587,71.1924,6245,368,1381,441,49,186
2020-05-06,Haryana,29.0588,76.0856,548,6,256,31,0,2
2020-05-06,Himachal Pradesh,31.1048,77.1734,42,2,38,1,1,4
2020-05-06,Jammu and Kashmir,33.7782,76.5762,741,8,320,15,0,17
2020-05-06,Jharkhand,23.6102,85.2799,125,3,33,10,0,6
2020-05-06,Karnataka,15.3173,75.7139,671,29,331,20,2,10
2020-05-06,Kerala,10.8505,76.2711,502,4,462,2,0,0
2020-05-06,Ladakh,34.2996,78.2932,41,0,17,0,0,0
2020-05-06,Madhya Pradesh,22.9734,78.6569,3049,176,1000,107,11,202
2020-05-06,Maharashtra,19.7515,75.7139,15525,617,2819,984,34,354
2020-05-06,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-06,Meghalaya,25.467,91.3662,12,1,10,0,0,10
2020-05-06,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-06,Odisha,20.9517,85.0985,175,1,60,6,0,0
2020-05-06,Puducherry,11.9416,79.8083,9,0,6,1,0,1
2020-05-06,Punjab,31.1471,75.3412,1451,25,133,218,2,12
2020-05-06,Rajasthan,27.0238,74.2179,3158,89,1525,97,12,131
2020-05-06,Tamil Nadu,11.1271,78.6569,4058,33,1485,508,2,76
2020-05-06,Telengana,18.1124,79.0193,1096,29,585,11,0,0
2020-05-06,Tripura,23.9408,91.9882,43,0,2,14,0,0
2020-05-06,Uttar Pradesh,26.8467,80.9462,2880,56,987,114,6,185
2020-05-06,Uttarakhand,30.0668,79.0193,61,1,39,1,0,0
2020-05-06,West Bengal,22.9868,87.855,1344,140,364,85,7,146
2020-05-07,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
2020-05-07,Andhra Pradesh,15.9129,79.74,1777,36,729,60,0,140
2020-05-07,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-07,Assam,26.2006,92.9376,45,1,32,2,0,0
2020-05-07,Bihar,25.0961,85.3131,542,4,188,6,0,46
2020-05-07,Chandigarh,30.7333,76.7794,120,1,21,9,0,0
2020-05-07,Chhattisgarh,21.2787,81.8661,59,0,36,0,0,0
2020-05-07,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0
2020-05-07,Delhi,28.7041,77.1025,5532,65,1542,428,1,74
2020-05-07,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-07,Gujarat,22.2587,71.1924,6625,396,1500,380,28,119
2020-05-07,Haryana,29.0588,76.0856,594,7,260,46,1,4
2020-05-07,Himachal Pradesh,31.1048,77.1734,45,2,38,3,0,0
2020-05-07,Jammu and Kashmir,33.7782,76.5762,775,8,322,34,0,2
2020-05-07,Jharkhand,23.6102,85.2799,127,3,37,2,0,4
2020-05-07,Karnataka,15.3173,75.7139,693,29,354,22,0,23
2020-05-07,Kerala,10.8505,76.2711,503,4,469,1,0,7
2020-05-07,Ladakh,34.2996,78.2932,41,0,17,0,0,0
2020-05-07,Madhya Pradesh,22.9734,78.6569,3138,185,1099,89,9,99
2020-05-07,Maharashtra,19.7515,75.7139,16758,651,3094,1233,34,275
2020-05-07,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-07,Meghalaya,25.467,91.3662,12,1,10,0,0,0
2020-05-07,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-07,Odisha,20.9517,85.0985,185,2,61,10,1,1
2020-05-07,Puducherry,11.9416,79.8083,9,0,6,0,0,0
2020-05-07,Punjab,31.1471,75.3412,1516,27,135,65,2,2
2020-05-07,Rajasthan,27.0238,74.2179,3317,92,1596,159,3,71
2020-05-07,Tamil Nadu,11.1271,78.6569,4829,35,1516,771,2,31
2020-05-07,Telengana,18.1124,79.0193,1107,29,628,11,0,43
2020-05-07,Tripura,23.9408,91.9882,43,0,2,0,0,0
2020-05-07,Uttar Pradesh,26.8467,80.9462,2998,60,1130,118,4,143
2020-05-07,Uttarakhand,30.0668,79.0193,61,1,39,0,0,0
2020-05-07,West Bengal,22.9868,87.855,1456,144,364,112,4,0
2020-05-08,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,1
2020-05-08,Andhra Pradesh,15.9129,79.74,1847,38,780,70,2,51
2020-05-08,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-08,Assam,26.2006,92.9376,54,1,34,9,0,2
2020-05-08,Bihar,25.0961,85.3131,550,5,246,8,1,58
2020-05-08,Chandigarh,30.7333,76.7794,135,1,21,15,0,0
2020-05-08,Chhattisgarh,21.2787,81.8661,59,0,38,0,0,2
2020-05-08,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0
2020-05-08,Delhi,28.7041,77.1025,5980,66,1931,448,1,389
2020-05-08,Goa,15.2993,74.124,7,0,7,0,0,0
2020-05-08,Gujarat,22.2587,71.1924,7012,425,1709,387,29,209
2020-05-08,Haryana,29.0588,76.0856,625,7,260,31,0,0
2020-05-08,Himachal Pradesh,31.1048,77.1734,46,2,38,1,0,0
2020-05-08,Jammu and Kashmir,33.7782,76.5762,793,9,335,18,1,13
2020-05-08,Jharkhand,23.6102,85.2799,132,3,41,5,0,4
2020-05-08,Karnataka,15.3173,75.7139,705,30,366,12,1,12
2020-05-08,Kerala,10.8505,76.2711,503,4,474,0,0,5
2020-05-08,Ladakh,34.2996,78.2932,42,0,17,1,0,0
2020-05-08,Madhya Pradesh,22.9734,78.6569,3252,193,1231,114,8,132
2020-05-08,Maharashtra,19.7515,75.7139,17974,694,3301,1216,43,207
2020-05-08,Manipur,24.6637,93.9063,2,0,2,0,0,0
2020-05-08,Meghalaya,25.467,91.3662,12,1,10,0,0,0
2020-05-08,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-05-08,Odisha,20.9517,85.0985,219,2,62,34,0,1
2020-05-08,Puducherry,11.9416,79.8083,9,0,6,0,0,0
2020-05-08,Punjab,31.1471,75.3412,1644,28,149,128,1,14
2020-05-08,Rajasthan,27.0238,74.2179,3427,97,1596,110,5,0
2020-05-08,Tamil Nadu,11.1271,78.6569,5409,37,1547,580,2,31
2020-05-08,Telengana,18.1124,79.0193,1123,29,650,16,0,22
2020-05-08,Tripura,23.9408,91.9882,65,0,2,22,0,0
2020-05-08,Uttar Pradesh,26.8467,80.9462,3071,62,1250,73,2,120
2020-05-08,Uttarakhand,30.0668,79.0193,61,1,39,0,0,0
2020-05-08,West Bengal,22.9868,87.855,1548,151,364,92,7,0
2020-05-09,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2020-05-09,Andhra Pradesh,15.9129,79.74,1887,41,842,40,3,62
2020-05-09,Arunachal Pradesh,28.218000000000004,94.7278,1,0,1,0,0,0
2020-05-09,Assam,26.2006,92.9376,59,1,34,5,0,0
2020-05-09,Bihar,25.0961,85.3131,571,5,297,21,0,51
2020-05-09,Chandigarh,30.7333,76.7794,150,1,21,15,0,0
2020-05-09,Chhattisgarh,21.2787,81.8661,59,0,38,0,0,0
2020-05-09,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0
